Filename,Metodo,k,Tiempo
test2.png,DisjointSet con Arreglo,1500,8272.67
test1.jpg,DisjointSet con arbol,1500,11.5288
test2.png,DisjointSet con arbol,1500,10.5218
test1.jpg,DisjointSet con arbol y Path Compression,1500,14.5255
test2.png,DisjointSet con arbol y Path Compression,1500,14.1121
test1.jpg,DisjointSet con Arreglo,2000,8327.36
test2.png,DisjointSet con Arreglo,2000,8293.21
test1.jpg,DisjointSet con arbol,2000,11.2807
test2.png,DisjointSet con arbol,2000,10.4406
test1.jpg,DisjointSet con arbol y Path Compression,2000,14.5745
test2.png,DisjointSet con arbol y Path Compression,2000,14.1234
test1.jpg,DisjointSet con Arreglo,2500,8286.6
test2.png,DisjointSet con Arreglo,2500,8263.65
test1.jpg,DisjointSet con arbol,2500,11.223
test2.png,DisjointSet con arbol,2500,10.4303
test1.jpg,DisjointSet con arbol y Path Compression,2500,14.6099
test2.png,DisjointSet con arbol y Path Compression,2500,14.3296
test1.jpg,DisjointSet con Arreglo,3000,8252.96
test2.png,DisjointSet con Arreglo,3000,8300.55
test1.jpg,DisjointSet con arbol,3000,11.3323
test2.png,DisjointSet con arbol,3000,11.0784
test1.jpg,DisjointSet con arbol y Path Compression,3000,14.6273
test2.png,DisjointSet con arbol y Path Compression,3000,14.5052
test1.jpg,DisjointSet con Arreglo,3500,8309.77
test2.png,DisjointSet con Arreglo,3500,8318.85
test1.jpg,DisjointSet con arbol,3500,11.2454
test2.png,DisjointSet con arbol,3500,10.5835
test1.jpg,DisjointSet con arbol y Path Compression,3500,15.4383
test2.png,DisjointSet con arbol y Path Compression,3500,14.2314
test1.jpg,DisjointSet con Arreglo,4000,8260.84
test2.png,DisjointSet con Arreglo,4000,8303.19
test1.jpg,DisjointSet con arbol,4000,11.2644
test2.png,DisjointSet con arbol,4000,10.5222
test1.jpg,DisjointSet con arbol y Path Compression,4000,14.6741
test2.png,DisjointSet con arbol y Path Compression,4000,14.0922
test1.jpg,DisjointSet con Arreglo,4500,8256.72
test2.png,DisjointSet con Arreglo,4500,8270.23
test1.jpg,DisjointSet con arbol,4500,11.2555
test2.png,DisjointSet con arbol,4500,10.7596
test1.jpg,DisjointSet con arbol y Path Compression,4500,14.5599
test2.png,DisjointSet con arbol y Path Compression,4500,14.266
test1.jpg,DisjointSet con Arreglo,5000,8263.97
test2.png,DisjointSet con Arreglo,5000,8275.98
test1.jpg,DisjointSet con arbol,5000,11.2355
test2.png,DisjointSet con arbol,5000,10.5123
test1.jpg,DisjointSet con arbol y Path Compression,5000,14.5193
test2.png,DisjointSet con arbol y Path Compression,5000,17.0019
test1.jpg,DisjointSet con Arreglo,5500,8266.73
test2.png,DisjointSet con Arreglo,5500,8278.54
test1.jpg,DisjointSet con arbol,5500,11.3434
test2.png,DisjointSet con arbol,5500,10.6049
test1.jpg,DisjointSet con arbol y Path Compression,5500,14.5219
test2.png,DisjointSet con arbol y Path Compression,5500,14.1411
test1.jpg,DisjointSet con Arreglo,6000,8305.75
test2.png,DisjointSet con Arreglo,6000,8267.3
test1.jpg,DisjointSet con arbol,6000,11.2632
test2.png,DisjointSet con arbol,6000,10.4152
test1.jpg,DisjointSet con arbol y Path Compression,6000,14.5281
test2.png,DisjointSet con arbol y Path Compression,6000,14.0469
test1.jpg,DisjointSet con Arreglo,500,8282.24
test2.png,DisjointSet con Arreglo,500,8267.25
test1.jpg,DisjointSet con arbol,500,11.264
test2.png,DisjointSet con arbol,500,11.0345
test1.jpg,DisjointSet con arbol y Path Compression,500,14.5615
test2.png,DisjointSet con arbol y Path Compression,500,14.1206
test1.jpg,DisjointSet con Arreglo,1000,8291.23
test2.png,DisjointSet con Arreglo,1000,8295.84
test1.jpg,DisjointSet con arbol,1000,11.393
test2.png,DisjointSet con arbol,1000,10.4146
test1.jpg,DisjointSet con arbol y Path Compression,1000,14.6055
test2.png,DisjointSet con arbol y Path Compression,1000,14.2222
test1.jpg,DisjointSet con Arreglo,1500,8263.71
test2.png,DisjointSet con Arreglo,1500,8259.87
test1.jpg,DisjointSet con arbol,1500,11.3599
test2.png,DisjointSet con arbol,1500,10.5318
test1.jpg,DisjointSet con arbol y Path Compression,1500,14.5267
test2.png,DisjointSet con arbol y Path Compression,1500,14.2788
test1.jpg,DisjointSet con Arreglo,2000,8334.17
test2.png,DisjointSet con Arreglo,2000,8277.88
test1.jpg,DisjointSet con arbol,2000,11.293
test2.png,DisjointSet con arbol,2000,10.4131
test1.jpg,DisjointSet con arbol y Path Compression,2000,14.5506
test2.png,DisjointSet con arbol y Path Compression,2000,14.213
test1.jpg,DisjointSet con Arreglo,2500,8308.23
